	('cell-clusters: cluster-0', 'number in clust: 454', 'Majority Digit: Six', 'Digit Pct: 87.0')	('cell-clusters: cluster-1', 'number in clust: 1184', 'Majority Digit: Seven', 'Digit Pct: 58.0')	('cell-clusters: cluster-2', 'number in clust: 1110', 'Majority Digit: One', 'Digit Pct: 96.0')	('cell-clusters: cluster-3', 'number in clust: 361', 'Majority Digit: Six', 'Digit Pct: 91.0')	('cell-clusters: cluster-4', 'number in clust: 704', 'Majority Digit: Five', 'Digit Pct: 50.0')	('cell-clusters: cluster-5', 'number in clust: 1116', 'Majority Digit: Nine', 'Digit Pct: 47.0')	('cell-clusters: cluster-6', 'number in clust: 769', 'Majority Digit: Eight', 'Digit Pct: 88.0')	('cell-clusters: cluster-7', 'number in clust: 689', 'Majority Digit: Four', 'Digit Pct: 92.0')	('cell-clusters: cluster-8', 'number in clust: 1866', 'Majority Digit: One', 'Digit Pct: 93.0')	('cell-clusters: cluster-9', 'number in clust: 312', 'Majority Digit: Zero', 'Digit Pct: 93.0')	('cell-clusters: cluster-10', 'number in clust: 803', 'Majority Digit: Nine', 'Digit Pct: 59.0')	('cell-clusters: cluster-11', 'number in clust: 830', 'Majority Digit: Six', 'Digit Pct: 99.0')	('cell-clusters: cluster-12', 'number in clust: 529', 'Majority Digit: Zero', 'Digit Pct: 94.0')	('cell-clusters: cluster-13', 'number in clust: 588', 'Majority Digit: Eight', 'Digit Pct: 88.0')	('cell-clusters: cluster-14', 'number in clust: 796', 'Majority Digit: Five', 'Digit Pct: 90.0')	('cell-clusters: cluster-15', 'number in clust: 654', 'Majority Digit: Seven', 'Digit Pct: 59.0')	('cell-clusters: cluster-16', 'number in clust: 1461', 'Majority Digit: One', 'Digit Pct: 93.0')	('cell-clusters: cluster-17', 'number in clust: 971', 'Majority Digit: Seven', 'Digit Pct: 95.0')	('cell-clusters: cluster-18', 'number in clust: 766', 'Majority Digit: Seven', 'Digit Pct: 97.0')	('cell-clusters: cluster-19', 'number in clust: 347', 'Majority Digit: Five', 'Digit Pct: 95.0')	('cell-clusters: cluster-20', 'number in clust: 857', 'Majority Digit: Four', 'Digit Pct: 75.0')	('cell-clusters: cluster-21', 'number in clust: 778', 'Majority Digit: Four', 'Digit Pct: 98.0')	('cell-clusters: cluster-22', 'number in clust: 697', 'Majority Digit: Zero', 'Digit Pct: 98.0')	('cell-clusters: cluster-23', 'number in clust: 311', 'Majority Digit: Nine', 'Digit Pct: 85.0')	('cell-clusters: cluster-24', 'number in clust: 1039', 'Majority Digit: Five', 'Digit Pct: 58.0')	('cell-clusters: cluster-25', 'number in clust: 846', 'Majority Digit: Five', 'Digit Pct: 67.0')	('cell-clusters: cluster-26', 'number in clust: 557', 'Majority Digit: Five', 'Digit Pct: 95.0')	('cell-clusters: cluster-27', 'number in clust: 312', 'Majority Digit: Six', 'Digit Pct: 63.0')	('cell-clusters: cluster-28', 'number in clust: 455', 'Majority Digit: Zero', 'Digit Pct: 99.0')	('cell-clusters: cluster-29', 'number in clust: 619', 'Majority Digit: Nine', 'Digit Pct: 73.0')	('cell-clusters: cluster-30', 'number in clust: 1111', 'Majority Digit: Eight', 'Digit Pct: 93.0')	('cell-clusters: cluster-31', 'number in clust: 691', 'Majority Digit: Zero', 'Digit Pct: 98.0')	('cell-clusters: cluster-32', 'number in clust: 622', 'Majority Digit: Two', 'Digit Pct: 97.0')	('cell-clusters: cluster-33', 'number in clust: 1077', 'Majority Digit: Two', 'Digit Pct: 24.0')	('cell-clusters: cluster-34', 'number in clust: 832', 'Majority Digit: Nine', 'Digit Pct: 49.0')	('cell-clusters: cluster-35', 'number in clust: 426', 'Majority Digit: Three', 'Digit Pct: 64.0')	('cell-clusters: cluster-36', 'number in clust: 303', 'Majority Digit: Zero', 'Digit Pct: 91.0')	('cell-clusters: cluster-37', 'number in clust: 289', 'Majority Digit: Zero', 'Digit Pct: 82.0')	('cell-clusters: cluster-38', 'number in clust: 885', 'Majority Digit: Three', 'Digit Pct: 97.0')	('cell-clusters: cluster-39', 'number in clust: 380', 'Majority Digit: Five', 'Digit Pct: 88.0')	('cell-clusters: cluster-40', 'number in clust: 523', 'Majority Digit: Eight', 'Digit Pct: 84.0')	('cell-clusters: cluster-41', 'number in clust: 452', 'Majority Digit: Two', 'Digit Pct: 98.0')	('cell-clusters: cluster-42', 'number in clust: 506', 'Majority Digit: Two', 'Digit Pct: 83.0')	('cell-clusters: cluster-43', 'number in clust: 1038', 'Majority Digit: Three', 'Digit Pct: 92.0')	('cell-clusters: cluster-44', 'number in clust: 1966', 'Majority Digit: One', 'Digit Pct: 96.0')	('cell-clusters: cluster-45', 'number in clust: 650', 'Majority Digit: Eight', 'Digit Pct: 95.0')	('cell-clusters: cluster-46', 'number in clust: 571', 'Majority Digit: Two', 'Digit Pct: 97.0')	('cell-clusters: cluster-47', 'number in clust: 635', 'Majority Digit: Nine', 'Digit Pct: 58.0')	('cell-clusters: cluster-48', 'number in clust: 703', 'Majority Digit: Five', 'Digit Pct: 82.0')	('cell-clusters: cluster-49', 'number in clust: 738', 'Majority Digit: Eight', 'Digit Pct: 91.0')	('cell-clusters: cluster-50', 'number in clust: 1061', 'Majority Digit: Three', 'Digit Pct: 83.0')	('cell-clusters: cluster-51', 'number in clust: 539', 'Majority Digit: Zero', 'Digit Pct: 95.0')	('cell-clusters: cluster-52', 'number in clust: 831', 'Majority Digit: Six', 'Digit Pct: 97.0')	('cell-clusters: cluster-53', 'number in clust: 452', 'Majority Digit: Zero', 'Digit Pct: 96.0')	('cell-clusters: cluster-54', 'number in clust: 910', 'Majority Digit: Six', 'Digit Pct: 96.0')	('cell-clusters: cluster-55', 'number in clust: 437', 'Majority Digit: Eight', 'Digit Pct: 66.0')	('cell-clusters: cluster-56', 'number in clust: 644', 'Majority Digit: Two', 'Digit Pct: 98.0')	('cell-clusters: cluster-57', 'number in clust: 459', 'Majority Digit: Two', 'Digit Pct: 86.0')	('cell-clusters: cluster-58', 'number in clust: 660', 'Majority Digit: Zero', 'Digit Pct: 98.0')	('cell-clusters: cluster-59', 'number in clust: 506', 'Majority Digit: Four', 'Digit Pct: 70.0')	('cell-clusters: cluster-60', 'number in clust: 809', 'Majority Digit: Five', 'Digit Pct: 92.0')	('cell-clusters: cluster-61', 'number in clust: 335', 'Majority Digit: Six', 'Digit Pct: 97.0')	('cell-clusters: cluster-62', 'number in clust: 573', 'Majority Digit: Four', 'Digit Pct: 95.0')	('cell-clusters: cluster-63', 'number in clust: 790', 'Majority Digit: Seven', 'Digit Pct: 98.0')	('cell-clusters: cluster-64', 'number in clust: 441', 'Majority Digit: Four', 'Digit Pct: 72.0')	('cell-clusters: cluster-65', 'number in clust: 550', 'Majority Digit: Three', 'Digit Pct: 68.0')	('cell-clusters: cluster-66', 'number in clust: 269', 'Majority Digit: Six', 'Digit Pct: 95.0')	('cell-clusters: cluster-67', 'number in clust: 486', 'Majority Digit: Seven', 'Digit Pct: 91.0')	('cell-clusters: cluster-68', 'number in clust: 536', 'Majority Digit: Seven', 'Digit Pct: 72.0')	('cell-clusters: cluster-69', 'number in clust: 222', 'Majority Digit: Six', 'Digit Pct: 96.0')	('cell-clusters: cluster-70', 'number in clust: 675', 'Majority Digit: Seven', 'Digit Pct: 97.0')	('cell-clusters: cluster-71', 'number in clust: 695', 'Majority Digit: Two', 'Digit Pct: 97.0')	('cell-clusters: cluster-72', 'number in clust: 1006', 'Majority Digit: Three', 'Digit Pct: 93.0')	('cell-clusters: cluster-73', 'number in clust: 914', 'Majority Digit: Eight', 'Digit Pct: 74.0')	('cell-clusters: cluster-74', 'number in clust: 682', 'Majority Digit: Zero', 'Digit Pct: 98.0')	('cell-clusters: cluster-75', 'number in clust: 666', 'Majority Digit: Five', 'Digit Pct: 92.0')	('cell-clusters: cluster-76', 'number in clust: 1689', 'Majority Digit: One', 'Digit Pct: 95.0')	('cell-clusters: cluster-77', 'number in clust: 313', 'Majority Digit: Two', 'Digit Pct: 95.0')	('cell-clusters: cluster-78', 'number in clust: 1046', 'Majority Digit: Four', 'Digit Pct: 53.0')	('cell-clusters: cluster-79', 'number in clust: 886', 'Majority Digit: Six', 'Digit Pct: 95.0')	('cell-clusters: cluster-80', 'number in clust: 466', 'Majority Digit: Three', 'Digit Pct: 76.0')	('cell-clusters: cluster-81', 'number in clust: 447', 'Majority Digit: Two', 'Digit Pct: 96.0')	('cell-clusters: cluster-82', 'number in clust: 482', 'Majority Digit: Zero', 'Digit Pct: 91.0')	('cell-clusters: cluster-83', 'number in clust: 590', 'Majority Digit: Two', 'Digit Pct: 90.0')	('cell-clusters: cluster-84', 'number in clust: 548', 'Majority Digit: Seven', 'Digit Pct: 98.0')	('cell-clusters: cluster-85', 'number in clust: 737', 'Majority Digit: Eight', 'Digit Pct: 89.0')	('cell-clusters: cluster-86', 'number in clust: 1446', 'Majority Digit: Nine', 'Digit Pct: 65.0')	('cell-clusters: cluster-87', 'number in clust: 713', 'Majority Digit: Six', 'Digit Pct: 92.0')	('cell-clusters: cluster-88', 'number in clust: 800', 'Majority Digit: Four', 'Digit Pct: 70.0')	('cell-clusters: cluster-89', 'number in clust: 314', 'Majority Digit: Zero', 'Digit Pct: 93.0')	('cell-clusters: cluster-90', 'number in clust: 913', 'Majority Digit: Three', 'Digit Pct: 98.0')	('cell-clusters: cluster-91', 'number in clust: 480', 'Majority Digit: Zero', 'Digit Pct: 96.0')	('cell-clusters: cluster-92', 'number in clust: 603', 'Majority Digit: Two', 'Digit Pct: 97.0')	('cell-clusters: cluster-93', 'number in clust: 698', 'Majority Digit: Nine', 'Digit Pct: 87.0')	('cell-clusters: cluster-94', 'number in clust: 381', 'Majority Digit: Six', 'Digit Pct: 97.0')	('cell-clusters: cluster-95', 'number in clust: 738', 'Majority Digit: Nine', 'Digit Pct: 86.0')	('cell-clusters: cluster-96', 'number in clust: 645', 'Majority Digit: Seven', 'Digit Pct: 91.0')	('cell-clusters: cluster-97', 'number in clust: 693', 'Majority Digit: Two', 'Digit Pct: 97.0')	('cell-clusters: cluster-98', 'number in clust: 457', 'Majority Digit: Six', 'Digit Pct: 91.0')	('cell-clusters: cluster-99', 'number in clust: 588', 'Majority Digit: Seven', 'Digit Pct: 68.0')
('Pixels: pos_8-6', 'Center: 29.5979797464')	0.0	3.39839142091	0.744351194319	26.8195211786	0.0	7.18626929218	2.20452771272	0.412182741117	0.402108963093	15.0641025641	2.80638722555	0.197040498442	0.0	0.199017199017	0.635906040268	2.65653495441	0.313843508169	62.4993188011	109.150501672	0.555984555985	13.0	0.94616639478	1.0544982699	82.2032520325	56.7387116195	1.34405385191	0.354767184035	14.6090425532	13.8601108033	8.94492044064	0.104727707959	0.0195167286245	13.4356929212	11.5619891008	11.275974026	21.6445396146	36.3072289157	85.2899728997	71.0837070254	10.1925	98.3602305476	30.9685362517	46.3404255319	3.8360232408	0.284166375393	2.78828229028	7.10250297974	0.550104384134	1.12523020258	0.210991167812	42.0471806674	0.141581632653	0.436544342508	11.6904761905	0.282533054976	44.6762711864	5.28362573099	70.7882882883	0.661625708885	103.651639344	5.99525316456	3.26769911504	0.889975550122	51.7760375881	0.69512195122	1.72924648787	72.488372093	72.0781476122	74.5755287009	0.0	66.3416334661	46.379472693	1.82264397906	8.81030780243	0.0	0.130987292278	0.0	53.214953271	0.434343434343	0.0	173.733928571	7.46913580247	0.350453172205	0.907103825137	96.1135303266	8.01234567901	0.173994387278	0.0929808568824	33.833209785	0.0637755102041	6.19365079365	5.96817420436	46.1231343284	1.66832669323	0.0	0.983382209189	40.5986622074	8.65681003584	0.0373665480427	1.61368653422
('Pixels: pos_8-7', 'Center: 28.9678339337')	0.0295489891135	12.2970509383	0.780503550678	89.8931860037	0.036036036036	22.5689196381	16.1475409836	0.860913705584	0.302987697715	66.5666666667	14.0169660679	0.583333333333	0.0	0.140049140049	0.797818791946	7.19756838906	0.373602751505	104.361035422	141.41638796	1.86872586873	37.5020308692	8.29363784666	7.34342560554	155.975609756	100.642384106	7.93866866118	0.631929046563	30.6755319149	48.5498614958	25.1015911873	0.363255535607	0.406133828996	20.0957128614	16.4877384196	30.4894480519	50.800856531	97.2891566265	173.666666667	109.091928251	31.255	161.952449568	67.8508891929	75.3723404255	12.5532601679	0.360013981125	8.33688415446	16.2181168057	1.06576200418	1.39963167587	0.535819430815	64.6449942463	0.0	0.389143730887	49.2464985994	0.279749478079	92.2338983051	14.1442495127	88.9084084084	4.31947069943	137.045081967	15.9762658228	29.0221238938	1.21026894866	76.2098668755	5.94512195122	1.96679438059	176.831395349	81.5340086831	125.335347432	0.0	101.921314741	74.1723163842	5.39986910995	28.5604867573	0.0522875816993	1.61876832845	0.0825098814229	94.8317757009	1.32679738562	0.145608628659	200.380357143	12.0349794239	0.90332326284	2.09289617486	106.531881804	23.7028218695	0.608980355472	0.445761166819	82.3128243143	1.57908163265	12.5341269841	15.7051926298	72.3320895522	5.89342629482	2.04664179104	2.37438905181	77.5039018952	21.3646953405	0.0373665480427	1.28366445916
('Pixels: pos_8-8', 'Center: 28.2842712475')	0.0233281493002	29.8841823056	1.42543576501	164.541436464	0.433333333333	55.7248536456	57.5534738486	1.81116751269	0.635500878735	143.838461538	54.874251497	7.06308411215	0.230271668823	0.7457002457	0.900167785235	15.5754812563	0.442820292347	145.554495913	169.050167224	6.43629343629	84.5069049553	27.6492659054	29.0406574394	204.195121951	142.667068031	31.062079282	3.85698447894	99.4335106383	123.732686981	72.8286413709	1.68581687612	2.48420074349	30.5264207378	23.7322888283	65.6412337662	90.2483940043	165.548192771	209.531165312	131.483557549	82.52	212.070605187	97.829001368	102.872340426	30.8063266624	0.507165326809	38.206391478	34.7246722288	0.992693110647	1.87384898711	1.95191364082	73.9672036824	0.713010204082	0.15749235474	124.429971989	0.732776617954	156.781355932	26.2768031189	86.8573573574	31.4026465028	136.881147541	42.957278481	118.046460177	2.6271393643	104.12137823	20.0	3.65134099617	219.811046512	89.8567293777	177.907854985	0.0	128.803784861	99.1111111111	17.1917539267	76.7172512527	0.50700280112	5.30205278592	0.462450592885	128.813084112	5.71004159239	2.25500770416	205.307142857	16.012345679	4.02416918429	5.38907103825	116.813374806	57.1031746032	2.53414405987	0.259799453054	136.558191253	13.9132653061	21.276984127	42.3333333333	91.6517412935	24.9193227092	25.2182835821	6.47605083089	120.147157191	48.1944444444	0.0	2.73841059603
('Pixels: pos_8-9', 'Center: 27.5563851677')	0.169517884914	51.7002680965	4.18205293738	186.362799263	2.62162162162	102.963810538	127.756440281	2.44670050761	1.64077328647	194.384615385	124.010978044	39.8099688474	2.70375161708	3.51105651106	1.98657718121	29.547112462	0.73301805675	182.092643052	189.235785953	23.250965251	141.062550772	76.9535073409	88.9705882353	215.731707317	151.785069235	81.8474195961	19.6651884701	188.792553191	192.186980609	139.132190942	9.45481747457	10.2778810409	35.6410767697	38.1348773842	102.870941558	138.655246253	214.843373494	184.116531165	135.701046338	143.9075	220.31556196	117.885088919	123.337386018	56.5158166559	0.929395316323	121.821571238	57.6638855781	1.88413361169	4.44014732965	19.1903827282	71.5690448792	5.80484693878	0.518348623853	184.31232493	0.810716771051	196.088135593	47.3391812865	72.0975975976	110.950850662	114.974043716	99.1242088608	227.413716814	14.5061124694	133.206734534	59.2195121951	8.58492975734	170.075581395	95.7395079595	205.419939577	0.0	155.572709163	101.712806026	41.1151832461	139.256263422	3.93464052288	15.8563049853	1.03112648221	144.797507788	25.29352347	24.8536209553	198.451785714	23.2263374486	16.9924471299	15.9049180328	125.961119751	115.973544974	13.3914873714	0.0	155.031134173	72.6709183673	23.8904761905	89.4907872697	86.9776119403	82.2460159363	122.990671642	19.4408602151	163.911928651	85.564516129	0.0	9.83333333333
('Pixels: pos_8-10', 'Center: 26.7917312716')	2.91290824261	86.6482573727	13.1807617818	142.777163904	14.6117117117	138.098988824	199.571428571	7.61827411168	3.18066783831	186.943589744	177.513972056	133.872274143	6.34282018111	16.9447174447	5.04194630872	55.0121580547	1.59200343938	203.677111717	196.494147157	56.9420849421	165.305442729	131.157422512	172.744809689	216.504065041	126.940999398	136.234854151	57.4722838137	188.39893617	224.51800554	187.124847001	35.0299222023	53.6282527881	34.9890329013	59.1348773842	136.232142857	168.109207709	237.644578313	132.08401084	119.394618834	198.355	202.295389049	116.748290014	143.632218845	81.7566171724	2.0377490388	197.974700399	83.9177592372	19.9498956159	6.0138121547	80.3415112856	63.1846950518	20.4464285714	7.04357798165	195.421568627	6.92136395268	196.593220339	77.0389863548	57.6081081081	200.692816635	94.7049180328	172.248417722	228.013274336	44.9853300733	153.049334377	122.329268293	21.2554278416	68.125	99.1548480463	215.660120846	0.0	175.803784861	94.9133709981	72.4332460733	157.456692913	31.0756302521	42.633431085	1.51581027668	131.548286604	73.5513963161	119.946841294	188.0125	23.3991769547	70.7160120846	41.9683060109	133.055987558	183.143738977	53.4541627689	0.0373746581586	125.782802076	155.367346939	20.5658730159	142.67839196	71.5049751244	160.880478088	228.03358209	62.8220918866	200.331103679	119.69265233	0.569395017794	29.1611479029
('Pixels: pos_8-11', 'Center: 25.9965092377')	38.4230171073	125.719034853	53.8760490639	81.270718232	57.2513513514	142.556146887	219.406713505	28.054822335	5.27732864675	137.964102564	180.679640719	228.640186916	25.6054333765	52.2383292383	19.8313758389	92.3880445795	3.04428202923	210.816076294	199.581103679	139.66023166	140.590576767	131.847471452	226.141868512	209.612466125	94.3967489464	158.908750935	130.110864745	104.175531915	225.887811634	207.682986536	98.6810293238	140.195167286	31.482552343	75.4121253406	138.773538961	173.374732334	240.527108434	88.6775067751	96.7137518685	217.6525	176.412103746	101.69493844	156.655015198	83.8056810846	6.3635092625	220.098535286	97.7330154946	79.3778705637	8.99815837937	160.903827282	46.3199079402	54.6926020408	49.1506116208	152.326330532	57.8872651357	165.038983051	100.074074074	55.5435435435	221.797731569	80.4576502732	212.481012658	145.238938053	97.902200489	163.009397024	156.882113821	39.2081736909	22.3662790698	97.6816208394	216.824773414	6.52380952381	185.571713147	74.2354048964	106.444371728	115.763063708	106.610644258	97.1818181818	2.51976284585	108.890965732	133.216280452	220.822804314	186.676785714	19.9609053498	159.942598187	71.6950819672	132.122861586	220.074955908	123.323199252	0.354603463993	80.5307635285	226.849489796	14.5547619048	183.743718593	50.2922885572	214.130478088	203.559701493	135.850439883	217.609810479	136.591397849	4.68861209964	67.9194260486
('Pixels: pos_8-12', 'Center: 25.1757746446')	139.076205288	164.153887399	158.527437056	35.6887661142	123.608108108	119.193187866	186.826697892	57.3939086294	6.830228471	75.7615384615	151.719560878	237.524143302	88.7917205692	107.631449631	53.5427852349	139.946301925	4.26956147893	211.580381471	201.824414716	205.324324324	99.5255889521	79.0579119086	235.30017301	205.135501355	75.1986754967	127.851907255	192.385809313	35.6223404255	208.957063712	205.545899633	175.650508677	214.200743494	25.1515453639	78.272479564	129.698863636	158.321199143	234.322289157	80.3170731707	80.3288490284	229.915	154.688760807	86.7017783858	166.056231003	67.8908973531	29.2848654317	190.486018642	93.3885578069	162.82045929	12.2449355433	187.865554465	40.7192174914	105.716836735	148.535932722	108.960784314	178.103688239	122.572881356	105.108187135	67.012012012	180.855387524	64.2759562842	213.457278481	55.6150442478	135.130806846	169.178543461	147.099593496	66.1685823755	8.57848837209	94.3198263386	209.447129909	67.9523809524	191.753984064	49.9124293785	124.371073298	61.9269863994	188.802987862	150.157380254	3.56422924901	91.1962616822	151.579322638	191.222650231	190.575	15.0349794239	204.069486405	110.797814208	132.060653188	216.807760141	170.601028999	4.07839562443	52.538176427	240.857142857	10.3936507937	203.822445561	36.1281094527	223.842629482	94.3395522388	205.88856305	221.157190635	130.589605735	30.5551601423	111.609271523
('Pixels: pos_8-13', 'Center: 24.333642224')	199.511664075	187.389812332	234.448676566	13.0773480663	157.606306306	94.5939329431	144.341139735	78.2416243655	26.1237258348	46.7564102564	126.640718563	178.181464174	175.637774903	157.106879607	95.0763422819	176.857142857	5.8796216681	210.727520436	201.973244147	219.918918919	72.2908204712	26.1443719413	214.001730104	209.634146341	72.6748946418	81.6155572177	223.688470067	25.5	191.646814404	195.582619339	197.521244764	231.227695167	14.2931206381	72.5667574932	124.439935065	137.48608137	224.927710843	90.593495935	72.331838565	233.6075	139.742074928	86.3748290014	173.554711246	52.2937378954	130.459279972	153.154460719	86.2502979738	196.496868476	20.6979742173	137.426889107	58.4453394707	161.614795918	230.901376147	84.9383753501	239.368823939	88.4813559322	84.671539961	103.271771772	119.793005671	53.5833333333	184.16693038	16.8960176991	124.372860636	175.461237275	112.481707317	101.555555556	5.13081395349	91.9450072359	204.708459215	197.063492063	196.293824701	32.4651600753	115.322643979	31.3693629205	229.506069094	186.999022483	7.70454545455	76.015576324	140.288770053	78.4776579353	203.266071429	12.0329218107	169.610271903	140.045901639	134.757387247	190.143738977	167.460710945	61.9216043756	41.3535952557	231.364795918	8.53174603175	211.608040201	36.868159204	206.910358566	15.2518656716	230.193548387	219.247491639	102.389784946	106.409252669	152.29580574
('Pixels: pos_8-14', 'Center: 23.4734642498')	144.029548989	184.555495979	198.691413815	6.10497237569	148.83963964	81.7339010112	109.398907104	71.1756345178	114.564499121	36.3743589744	115.599800399	80.2274143302	223.447606727	176.088452088	141.126677852	193.613981763	10.3069647463	209.743188011	199.485785953	184.393822394	57.0089358245	5.41272430669	176.964532872	205.742547425	73.6989765202	59.7427075542	228.471175166	32.0132978723	180.102493075	189.788249694	150.338120886	202.112453532	8.43968095713	70.8453678474	138.064935065	126.434689507	222.039156627	104.005420054	77.3004484305	233.765	138.288184438	109.55129959	171.79331307	47.6675274371	231.431667249	124.270306258	71.7008343266	185.384133612	34.6160220994	80.8635917566	111.450517837	209.788265306	241.970183486	77.0728291317	182.710508003	70.2305084746	59.0487329435	170.911411411	86.3969754253	49.849726776	153.039556962	6.36061946903	77.533007335	181.048551292	77.5528455285	121.856960409	5.15406976744	93.2054992764	208.957703927	202.222222222	201.183266932	29.7071563089	93.5706806283	28.2491052255	239.957983193	203.490713587	37.9841897233	72.2024922118	119.150920974	10.5261941448	223.026785714	22.1913580247	120.776435045	150.34863388	144.958009331	160.147266314	140.904583723	185.979945305	43.9184581171	208.010204082	18.680952381	211.319932998	56.2798507463	183.78187251	0.180970149254	214.323558162	215.421404682	71.4668458781	194.09430605	171.145695364
('Pixels: pos_8-15', 'Center: 22.5979797464')	50.8802488336	172.68310992	76.8560361524	5.84898710866	117.967567568	93.3682810005	96.6619828259	44.4233502538	221.222144112	29.8179487179	127.341317365	18.0794392523	222.764553687	161.259213759	167.15352349	193.998986829	36.7893379192	212.067438692	193.615384615	141.428571429	48.0861088546	4.03752039152	147.917820069	208.203252033	78.7664057797	49.8646222887	220.583148559	38.920212766	171.048476454	202.423500612	99.170556553	154.394052045	5.5593220339	70.3426430518	167.405844156	118.728051392	225.596385542	114.804878049	104.338565022	233.835	150.089337176	177.88372093	148.79331307	77.0890897353	214.148549458	106.885486019	78.3587604291	157.045929019	45.1841620626	64.1540726202	162.906789413	234.077806122	175.592507645	79.3235294118	67.8475991649	70.6830508475	36.6920077973	220.400900901	79.1937618147	50.8633879781	125.588607595	3.34955752212	32.3630806846	185.520751762	52.7296747967	126.38697318	5.41279069767	91.1070911722	220.397280967	94.126984127	202.537848606	56.5903954802	73.972513089	40.1653543307	219.904761905	206.203323558	141.020750988	72.6822429907	119.035056447	2.15254237288	225.633928571	55.6687242798	94.9093655589	139.50273224	152.842923795	134.586419753	129.538821328	233.099361896	62.5226093403	200.153061224	66.6531746032	207.768844221	122.186567164	166.844621514	0.0	178.913978495	216.602006689	46.4919354839	233.153024911	176.037527594
('Pixels: pos_8-16', 'Center: 21.7094359264')	7.8367029549	168.657372654	9.70884441575	8.82136279926	85.2036036036	123.732836615	112.109289617	29.7959390863	218.997891037	26.5	153.648702595	4.71806853583	194.240620957	132.835380835	183.979865772	187.642350557	118.015907137	218.008855586	182.596989967	97.2972972973	48.852965069	22.0554649266	131.983564014	190.588075881	80.6478025286	43.0224382947	208.283813747	42.164893617	171.423822715	202.730722154	70.5014961101	123.913568773	29.3389830508	73.3542234332	171.090909091	130.398286938	229.686746988	133.490514905	150.024663677	228.595	157.952449568	220.083447332	106.775075988	136.902517753	87.997553303	110.517976032	113.803337306	130.788100209	53.4392265193	86.0696761531	159.132336018	233.74872449	83.373853211	98.2913165266	15.9269311065	79.9491525424	23.2202729045	186.605105105	99.1672967864	60.3715846995	105.325949367	2.67256637168	13.8031784841	189.310884886	42.6524390244	134.005108557	7.76744186047	88.4211287988	222.787009063	6.43650793651	203.895418327	125.420903955	66.2257853403	67.2949176807	181.212885154	204.956989247	235.264822134	91.4953271028	152.404040404	3.13020030817	203.717857143	131.467078189	114.933534743	115.508196721	157.779160187	120.134038801	146.502338634	168.701002735	99.5670867309	209.265306122	133.698412698	203.512562814	209.858208955	162.582669323	0.143656716418	149.795698925	216.678929766	49.3019713262	208.28113879	177.187637969
('Pixels: pos_8-17', 'Center: 20.8096855184')	2.99844479005	189.295978552	1.8521626856	16.5193370166	58.3261261261	140.692921767	152.480874317	51.0243654822	107.040070299	38.5743589744	172.186626747	3.52959501558	173.148771022	110.547911548	199.463926174	182.857142857	205.0855546	207.466621253	163.761705686	68.6138996139	59.9423233144	83.9853181077	127.75432526	145.815718157	72.5063214931	34.8167539267	192.636363636	41.9627659574	181.148199446	167.184822521	65.3644524237	119.048327138	112.647058824	73.3167574932	103.277597403	151.614561028	227.457831325	149.159891599	196.660687593	223.5225	166.082132565	190.711354309	70.1079027356	186.837959974	12.5190492835	123.496671105	182.928486293	123.389352818	60.2679558011	128.360157017	96.7767548907	214.793367347	25.8486238532	139.93837535	6.01322199026	99.4101694915	19.2894736842	93.8243243243	140.723062382	85.0204918033	88.6289556962	0.657079646018	7.06356968215	188.122161316	37.6930894309	134.911877395	10.3255813953	81.3921852388	180.900302115	0.0952380952381	205.935258964	190.940677966	92.5287958115	100.261989979	143.742296919	197.257086999	232.366600791	126.682242991	179.535353535	2.88983050847	153.846428571	187.265432099	148.996978852	96.8819672131	161.603421462	117.283068783	172.567820393	68.6827711942	139.503335804	224.219387755	184.976190476	201.886097152	216.026119403	177.326693227	1.07089552239	139.84457478	217.554069119	108.990143369	133.263345196	177.607064018
('Pixels: pos_8-18', 'Center: 19.9002641429')	1.95023328149	206.489008043	0.70819883796	26.0755064457	39.4306306306	115.418839808	192.639344262	112.930964467	18.3887521968	55.6076923077	146.154690619	2.53816199377	181.76843467	98.0601965602	209.019295302	187.563323202	231.539982803	163.226158038	121.331103679	45.2200772201	101.434606011	175.430668842	141.531141869	95.9214092141	58.1035520771	21.554973822	177.558758315	36.1994680851	197.519390582	107.216646267	98.6552962298	153.75	196.706879362	61.2826975477	31.8928571429	163.516059957	216.403614458	157.468834688	202.331838565	215.0975	168.338616715	93.7195622435	38.2720364742	164.086507424	0.657112897588	148.536617843	215.272943981	151.997912317	65.438305709	162.546614328	37.2261219793	199.390306122	10.4235474006	183.973389356	4.93528183716	135.46779661	47.0165692008	25.1426426426	182.804347826	117.954918033	75.3291139241	0.0	13.3251833741	185.200469851	36.4573170732	123.121328225	10.2703488372	76.4211287988	99.6057401813	0.142857142857	207.184262948	186.654425612	153.867146597	105.078024338	123.646125117	183.671554252	125.856225296	185.239875389	138.688651218	2.76271186441	93.2517857143	163.742798354	167.064954683	95.8306010929	159.67496112	125.431216931	145.693171188	18.1321786691	141.558932543	214.375	174.436507937	197.422110553	131.182835821	189.830677291	2.15298507463	156.038123167	219.509476031	190.996415771	58.4768683274	179.899558499
